Case study,Reference family,Summary,LLM,Role,Example,Insight,Evidence,Repetition,Output,BLEU,METEOR,ROUGE-1,ROUGE-2,ROUGE-L,Flesch Reading Ease
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/45_milk_consumption_insights+example_plot_plus_table_rep2/02_summaries/bert.txt,0.027287,0.270575,0.384275,0.111166,0.147420,-3.290154
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/45_milk_consumption_insights+example_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.054356,0.195479,0.382276,0.128808,0.177237,33.636815
milk_consumption,modeler,none,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/45_milk_consumption_insights+example_plot_plus_table_rep2/02_summaries/none.txt,0.017810,0.229643,0.199820,0.096699,0.111452,19.514320
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/45_milk_consumption_insights+example_plot_plus_table_rep2/02_summaries/t5.txt,0.010071,0.149040,0.348884,0.079268,0.139959,11.650382
fauna,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/46_fauna_all_three_plot_rep2/02_summaries/bart.txt,0.034771,0.192778,0.445177,0.105698,0.181369,26.983934
fauna,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/46_fauna_all_three_plot_rep2/02_summaries/bert.txt,0.012537,0.274994,0.387505,0.083102,0.148675,0.876151
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/46_fauna_all_three_plot_rep2/02_summaries/longformer_ext.txt,0.008836,0.162283,0.313472,0.036316,0.165803,-3.751843
fauna,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/46_fauna_all_three_plot_rep2/02_summaries/none.txt,0.011284,0.231226,0.179727,0.065890,0.086031,10.341538
fauna,modeler,t5,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/46_fauna_all_three_plot_rep2/02_summaries/t5.txt,0.015231,0.158909,0.374461,0.077787,0.155306,24.596299
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/46_milk_consumption_all_three_plot_rep2/02_summaries/bart.txt,0.038959,0.191564,0.446829,0.148583,0.185366,29.030014
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/46_milk_consumption_all_three_plot_rep2/02_summaries/bert.txt,0.011817,0.244521,0.343291,0.089204,0.128608,-6.779813
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/46_milk_consumption_all_three_plot_rep2/02_summaries/longformer_ext.txt,0.040897,0.193885,0.374482,0.111203,0.162386,15.246304
milk_consumption,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/46_milk_consumption_all_three_plot_rep2/02_summaries/none.txt,0.017339,0.233373,0.216463,0.101792,0.103277,12.997940
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/46_milk_consumption_all_three_plot_rep2/02_summaries/t5.txt,0.019569,0.179984,0.404541,0.109617,0.173375,26.049643
fauna,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/47_fauna_all_three_table_rep2/02_summaries/bart.txt,0.024345,0.166902,0.375000,0.053659,0.154221,15.797862
fauna,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/47_fauna_all_three_table_rep2/02_summaries/bert.txt,0.007777,0.272974,0.364329,0.057971,0.134909,-7.536567
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/47_fauna_all_three_table_rep2/02_summaries/longformer_ext.txt,0.011044,0.163487,0.369632,0.050691,0.156442,6.528153
fauna,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/47_fauna_all_three_table_rep2/02_summaries/none.txt,0.007525,0.217509,0.165030,0.049659,0.080469,7.852418
fauna,modeler,t5,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/47_fauna_all_three_table_rep2/02_summaries/t5.txt,0.012547,0.152327,0.356602,0.047178,0.136249,13.198182
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/47_milk_consumption_all_three_table_rep2/02_summaries/bart.txt,0.032580,0.175771,0.384411,0.097604,0.166519,12.141463
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/47_milk_consumption_all_three_table_rep2/02_summaries/bert.txt,0.009646,0.243778,0.316950,0.085517,0.118512,-9.918446
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/47_milk_consumption_all_three_table_rep2/02_summaries/longformer_ext.txt,0.020467,0.194598,0.327675,0.057650,0.137269,-3.136872
milk_consumption,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/47_milk_consumption_all_three_table_rep2/02_summaries/none.txt,0.007205,0.206870,0.178084,0.072403,0.087191,7.145311
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/47_milk_consumption_all_three_table_rep2/02_summaries/t5.txt,0.009696,0.140193,0.333005,0.043435,0.126108,10.952062
fauna,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/48_fauna_all_three_plot_plus_table_rep2/02_summaries/bart.txt,0.015290,0.183240,0.395161,0.067851,0.154839,13.316905
fauna,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/48_fauna_all_three_plot_plus_table_rep2/02_summaries/bert.txt,0.010497,0.276457,0.358761,0.077853,0.145015,-5.206976
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/48_fauna_all_three_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.019856,0.217981,0.444761,0.084226,0.176764,15.338833
fauna,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/48_fauna_all_three_plot_plus_table_rep2/02_summaries/none.txt,0.008544,0.226670,0.169412,0.056209,0.083875,8.599898
fauna,modeler,t5,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/48_fauna_all_three_plot_plus_table_rep2/02_summaries/t5.txt,0.009566,0.149740,0.370872,0.050891,0.145639,19.953191
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/48_milk_consumption_all_three_plot_plus_table_rep2/02_summaries/bart.txt,0.061219,0.200966,0.409091,0.126095,0.181818,19.774842
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/48_milk_consumption_all_three_plot_plus_table_rep2/02_summaries/bert.txt,0.014218,0.252051,0.333475,0.081093,0.124520,-5.913118
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/48_milk_consumption_all_three_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.022253,0.192970,0.374537,0.084507,0.158401,4.530735
milk_consumption,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/48_milk_consumption_all_three_plot_plus_table_rep2/02_summaries/none.txt,0.012841,0.204912,0.170148,0.077169,0.086903,13.870673
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/48_milk_consumption_all_three_plot_plus_table_rep2/02_summaries/t5.txt,0.019786,0.182771,0.401923,0.078998,0.161538,25.470445
fauna,modeler,bart,moonshotai/kimi-k2.5,No,No,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/49_fauna_none_plot_rep3/02_summaries/bart.txt,0.020374,0.135628,0.355724,0.085308,0.155156,17.271563
fauna,modeler,bert,moonshotai/kimi-k2.5,No,No,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/49_fauna_none_plot_rep3/02_summaries/bert.txt,0.023036,0.284628,0.460594,0.100410,0.168884,6.157760
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,No,No,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/49_fauna_none_plot_rep3/02_summaries/longformer_ext.txt,0.010069,0.097015,0.220036,0.039427,0.119857,4.369151
fauna,modeler,none,moonshotai/kimi-k2.5,No,No,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/49_fauna_none_plot_rep3/02_summaries/none.txt,0.016935,0.263992,0.243054,0.077984,0.102738,21.749145
fauna,modeler,t5,moonshotai/kimi-k2.5,No,No,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/49_fauna_none_plot_rep3/02_summaries/t5.txt,0.006480,0.105784,0.307538,0.058409,0.136683,21.620948
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,No,No,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/49_milk_consumption_none_plot_rep3/02_summaries/bart.txt,0.027765,0.153479,0.346282,0.115684,0.173141,28.183226
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,No,No,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/49_milk_consumption_none_plot_rep3/02_summaries/bert.txt,0.050333,0.270453,0.472656,0.162973,0.183594,6.459237
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,No,No,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/49_milk_consumption_none_plot_rep3/02_summaries/longformer_ext.txt,0.002023,0.054349,0.121076,0.011236,0.091928,42.882500
milk_consumption,modeler,none,moonshotai/kimi-k2.5,No,No,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/49_milk_consumption_none_plot_rep3/02_summaries/none.txt,0.029334,0.289368,0.283825,0.148601,0.153611,23.855906
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,No,No,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/49_milk_consumption_none_plot_rep3/02_summaries/t5.txt,0.013116,0.132410,0.338636,0.102506,0.161364,30.390543
fauna,modeler,bart,moonshotai/kimi-k2.5,No,No,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/50_fauna_none_table_rep3/02_summaries/bart.txt,0.021715,0.145025,0.359862,0.065858,0.166090,10.001293
fauna,modeler,bert,moonshotai/kimi-k2.5,No,No,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/50_fauna_none_table_rep3/02_summaries/bert.txt,0.016319,0.270585,0.392989,0.069252,0.145756,2.704250
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,No,No,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/50_fauna_none_table_rep3/02_summaries/longformer_ext.txt,0.011174,0.125290,0.297619,0.049180,0.127976,-0.829131
fauna,modeler,none,moonshotai/kimi-k2.5,No,No,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/50_fauna_none_table_rep3/02_summaries/none.txt,0.010945,0.245755,0.207778,0.055783,0.091991,16.450835
fauna,modeler,t5,moonshotai/kimi-k2.5,No,No,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/50_fauna_none_table_rep3/02_summaries/t5.txt,0.014307,0.107665,0.295051,0.050514,0.136321,6.310852
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,No,No,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/50_milk_consumption_none_table_rep3/02_summaries/bart.txt,0.041498,0.171832,0.414946,0.110345,0.178958,15.719987
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,No,No,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/50_milk_consumption_none_table_rep3/02_summaries/bert.txt,0.026998,0.269187,0.391545,0.103778,0.141922,0.686138
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,No,No,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/50_milk_consumption_none_table_rep3/02_summaries/longformer_ext.txt,0.031137,0.126218,0.286902,0.083333,0.155925,26.093893
milk_consumption,modeler,none,moonshotai/kimi-k2.5,No,No,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/50_milk_consumption_none_table_rep3/02_summaries/none.txt,0.017378,0.243518,0.211259,0.101800,0.113755,19.085902
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,No,No,No,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/50_milk_consumption_none_table_rep3/02_summaries/t5.txt,0.020552,0.163074,0.385303,0.097512,0.156902,26.989371
fauna,modeler,bart,moonshotai/kimi-k2.5,No,No,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/51_fauna_none_plot_plus_table_rep3/02_summaries/bart.txt,0.008659,0.167573,0.365052,0.064125,0.169550,8.900106
fauna,modeler,bert,moonshotai/kimi-k2.5,No,No,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/51_fauna_none_plot_plus_table_rep3/02_summaries/bert.txt,0.022646,0.289930,0.402309,0.088889,0.160746,4.070064
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,No,No,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/51_fauna_none_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.011909,0.173670,0.365891,0.052795,0.156589,28.841213
fauna,modeler,none,moonshotai/kimi-k2.5,No,No,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/51_fauna_none_plot_plus_table_rep3/02_summaries/none.txt,0.011659,0.239581,0.199864,0.061071,0.095498,20.359553
fauna,modeler,t5,moonshotai/kimi-k2.5,No,No,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/51_fauna_none_plot_plus_table_rep3/02_summaries/t5.txt,0.009769,0.144233,0.371761,0.062668,0.164433,17.208971
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,No,No,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/51_milk_consumption_none_plot_plus_table_rep3/02_summaries/bart.txt,0.057460,0.190032,0.420949,0.134653,0.187747,22.347319
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,No,No,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/51_milk_consumption_none_plot_plus_table_rep3/02_summaries/bert.txt,0.026993,0.271518,0.407407,0.121822,0.156614,-3.744924
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,No,No,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/51_milk_consumption_none_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.031783,0.161248,0.387446,0.130152,0.214286,21.591840
milk_consumption,modeler,none,moonshotai/kimi-k2.5,No,No,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/51_milk_consumption_none_plot_plus_table_rep3/02_summaries/none.txt,0.022262,0.262204,0.217621,0.107485,0.117992,23.654459
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,No,No,No,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/51_milk_consumption_none_plot_plus_table_rep3/02_summaries/t5.txt,0.019690,0.149750,0.368586,0.094439,0.167539,34.984493
fauna,modeler,bart,moonshotai/kimi-k2.5,Yes,No,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/52_fauna_role_plot_rep3/02_summaries/bart.txt,0.010167,0.146290,0.347435,0.063120,0.151215,6.547705
fauna,modeler,bert,moonshotai/kimi-k2.5,Yes,No,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/52_fauna_role_plot_rep3/02_summaries/bert.txt,0.020667,0.286374,0.442164,0.088702,0.152985,2.054921
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,No,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/52_fauna_role_plot_rep3/02_summaries/longformer_ext.txt,0.011516,0.185229,0.387097,0.064615,0.156682,-11.779000
fauna,modeler,none,moonshotai/kimi-k2.5,Yes,No,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/52_fauna_role_plot_rep3/02_summaries/none.txt,0.008625,0.256705,0.216478,0.073981,0.100162,11.657050
fauna,modeler,t5,moonshotai/kimi-k2.5,Yes,No,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/52_fauna_role_plot_rep3/02_summaries/t5.txt,0.005660,0.131400,0.327805,0.060606,0.134634,16.774911
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,Yes,No,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/52_milk_consumption_role_plot_rep3/02_summaries/bart.txt,0.035023,0.177364,0.454115,0.134597,0.200568,21.990465
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,Yes,No,No,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/52_milk_consumption_role_plot_rep3/02_summaries/bert.txt,0.015024,0.264147,0.420021,0.125000,0.150671,1.179583
